gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin
4467164835,1,18,5,0,14,4,21,1,1,0,0,19948,7.4,20064,220,56,4301,3444,22.0,1994.8,66,2,1,4,14,4,0,0,0,0,15647,6.6,16620,205,60,-4301,-3444,20.5,1564.7
4521542696,1,13,0,1,9,4,6,0,0,0,0,18189,7.0,19191,220,54,3905,3713,22.0,1818.9,15,3,0,4,9,3,0,0,0,0,14284,6.2,15478,181,52,-3905,-3713,18.1,1428.4
4495464440,1,15,2,0,3,8,4,0,0,0,0,14398,6.6,15990,194,42,-2919,-2318,19.4,1439.8,16,2,1,8,3,9,1,1,0,0,17317,7.0,18308,207,51,2919,2318,20.7,1731.7
4452038425,1,22,2,1,6,0,8,1,1,0,0,17359,7.4,20592,265,59,2923,2787,26.5,1735.9,15,7,0,0,6,0,0,0,0,0,14436,6.8,17805,242,48,-2923,-2787,24.2,1443.6
4515821204,0,19,2,0,4,7,3,0,0,0,0,15817,6.8,17535,210,55,-1059,-951,21.0,1581.7,15,4,1,7,4,9,2,1,1,0,16876,7.0,18486,214,49,1059,951,21.4,1687.6
4502922066,0,12,0,0,3,5,3,1,0,1,0,15861,7.0,19121,270,52,-406,-14,27.0,1586.1,14,1,1,5,3,7,1,1,0,0,16267,7.0,19135,235,56,406,14,23.5,1626.7
4384241438,1,16,1,0,7,3,7,1,1,0,0,16355,7.0,18991,238,43,1143,1251,23.8,1635.5,11,0,1,3,7,2,0,0,0,0,15212,7.0,17740,216,59,-1143,-1251,21.6,1521.2
4466040137,1,57,3,0,11,9,13,0,0,0,0,18333,7.0,18622,225,56,736,266,22.5,1833.3,15,2,1,9,11,9,1,1,0,0,17597,7.2,18356,205,44,-736,-266,20.5,1759.7
4476661914,0,10,0,1,2,11,3,0,0,0,0,14562,6.8,16952,196,68,-4816,-3750,19.6,1456.2,12,1,0,11,2,12,1,1,0,0,19378,7.4,20702,259,48,4816,3750,25.9,1937.8
4458282675,1,18,4,0,11,6,13,2,1,1,0,19677,7.6,20488,236,57,3977,3949,23.6,1967.7,36,5,1,6,11,12,0,0,0,0,15700,6.4,16539,208,32,-3977,-3949,20.8,1570.0
4507871318,1,18,5,0,11,7,14,0,0,0,0,18793,7.0,18395,217,37,3026,3357,21.7,1879.3,20,2,1,7,11,8,1,1,0,0,15767,6.4,15038,174,37,-3026,-3357,17.4,1576.7
4431970864,0,22,3,0,4,12,0,1,1,0,0,14276,6.8,16422,190,51,-4262,-2426,19.0,1427.6,16,2,1,12,4,14,0,0,0,0,18538,7.2,18848,224,40,4262,2426,22.4,1853.8
4516600859,0,18,1,1,4,1,4,1,0,1,1,16808,6.8,17831,227,46,2476,772,22.7,1680.8,15,2,0,1,4,0,1,1,0,0,14332,6.8,17059,248,53,-2476,-772,24.8,1433.2
4499806829,0,15,2,0,3,9,3,0,0,0,0,15002,6.6,16448,217,41,-3545,-3206,21.7,1500.2,39,2,1,9,3,10,2,1,1,0,18547,7.4,19654,224,55,3545,3206,22.4,1854.7
4472532304,0,16,3,0,4,9,5,1,0,1,0,14354,6.4,15677,173,49,-4324,-2979,17.3,1435.4,30,3,1,9,4,13,1,1,0,0,18678,7.0,18656,213,55,4324,2979,21.3,1867.8
4444232401,1,11,3,0,5,6,6,1,1,0,0,15926,7.2,19262,223,63,-496,-837,22.3,1592.6,9,2,1,6,5,5,0,0,0,0,16422,7.4,20099,218,46,496,837,21.8,1642.2
4521519484,0,18,3,0,3,5,5,0,0,0,0,14742,6.6,16162,241,38,-1620,-1442,24.1,1474.2,17,2,1,5,3,6,1,1,0,0,16362,7.0,17604,226,62,1620,1442,22.6,1636.2
4515353277,1,18,3,1,6,10,8,0,0,0,0,16481,6.8,17069,201,48,-1334,-1607,20.1,1648.1,14,4,0,10,6,12,1,1,0,0,17815,7.2,18676,198,44,1334,1607,19.8,1781.5
4524248852,0,39,1,1,9,8,5,0,0,0,0,16307,7.0,17660,194,32,-796,-217,19.4,1630.7,18,6,0,8,9,10,0,0,0,0,17103,6.8,17877,215,44,796,217,21.5,1710.3
4521172111,1,39,3,1,6,2,3,1,1,0,0,16569,7.2,19120,238,44,1398,1804,23.8,1656.9,17,18,0,2,6,3,0,0,0,0,15171,6.6,17316,233,60,-1398,-1804,23.3,1517.1
4517776491,1,17,4,1,5,3,5,0,0,0,0,17322,7.0,19067,229,63,3005,1938,22.9,1732.2,18,2,0,3,5,4,0,0,0,0,14317,6.4,17129,197,32,-3005,-1938,19.7,1431.7
4519368335,0,18,4,1,3,8,2,0,0,0,0,14711,6.8,16559,222,40,-3156,-3287,22.2,1471.1,18,4,0,8,3,6,0,0,0,0,17867,7.2,19846,238,54,3156,3287,23.8,1786.7
4523639973,1,21,2,0,3,5,3,2,1,1,0,16009,7.2,18511,268,55,-473,383,26.8,1600.9,16,6,1,5,3,7,0,0,0,0,16482,6.8,18128,246,46,473,-383,24.6,1648.2
4522111616,0,14,4,0,5,10,4,0,0,0,0,15102,6.4,16437,196,36,-3397,-2282,19.6,1510.2,22,2,1,10,5,12,1,0,1,0,18499,7.0,18719,225,49,3397,2282,22.5,1849.9
4521188250,0,40,4,0,6,9,5,0,0,0,0,15499,6.8,17298,222,28,-1937,-1514,22.2,1549.9,13,5,1,9,6,12,1,1,0,0,17436,7.0,18812,204,59,1937,1514,20.4,1743.6
4493154896,1,37,6,1,10,4,10,0,0,0,0,18456,7.2,19319,218,48,3765,2661,21.8,1845.6,15,2,0,4,10,3,0,0,0,0,14691,6.8,16658,193,47,-3765,-2661,19.3,1469.1
4512775669,0,13,2,1,5,2,5,1,1,0,0,15767,7.0,17413,224,52,384,-690,22.4,1576.7,16,3,0,2,5,3,1,0,1,0,15383,7.0,18103,250,48,-384,690,25.0,1538.3
4505100164,1,16,1,1,11,5,12,1,1,0,0,18890,7.2,19229,223,40,2708,682,22.3,1889.0,16,4,0,5,11,4,0,0,0,0,16182,7.2,18547,230,47,-2708,-682,23.0,1618.2
4439464616,0,15,4,1,4,8,3,0,0,0,0,14901,7.0,17696,209,42,-2427,-1462,20.9,1490.1,16,0,0,8,4,7,0,0,0,0,17328,7.2,19158,224,52,2427,1462,22.4,1732.8
4515793486,1,18,2,1,6,3,7,1,1,0,0,16785,7.4,19346,245,45,1901,684,24.5,1678.5,48,1,0,3,6,2,0,0,0,0,14884,7.0,18662,211,68,-1901,-684,21.1,1488.4
4505809782,1,37,0,0,10,5,15,1,1,0,0,18786,7.2,18509,235,60,2480,1699,23.5,1878.6,15,1,1,5,10,8,1,0,1,0,16306,6.8,16810,221,40,-2480,-1699,22.1,1630.6
4502875704,0,16,2,0,1,10,2,1,0,1,0,14727,6.6,16272,219,52,-3581,-2467,21.9,1472.7,14,6,1,10,1,15,1,1,0,0,18308,7.0,18739,248,31,3581,2467,24.8,1830.8
4475734964,1,35,4,1,10,5,14,2,1,1,0,18009,7.2,18763,200,55,2911,1378,20.0,1800.9,15,3,0,5,10,5,0,0,0,0,15098,6.8,17385,212,52,-2911,-1378,21.2,1509.8
4482233269,0,16,3,0,1,4,2,1,0,1,0,14526,6.8,17366,224,50,-1245,-1370,22.4,1452.6,16,4,1,4,1,4,1,1,0,0,15771,7.0,18736,241,53,1245,1370,24.1,1577.1
4511770317,0,15,2,0,8,6,8,1,1,0,0,16627,6.8,17397,212,50,166,-497,21.2,1662.7,14,0,1,6,8,6,1,0,1,0,16461,7.0,17894,209,53,-166,497,20.9,1646.1
4524067975,0,14,6,0,1,6,1,0,0,0,0,13075,6.4,15488,169,56,-6309,-3115,16.9,1307.5,19,1,1,6,1,5,0,0,0,1,19384,7.2,18603,270,48,6309,3115,27.0,1938.4
4474977192,0,16,1,0,5,11,4,0,0,0,0,16105,6.8,17502,214,35,-2047,-2555,21.4,1610.5,141,1,1,11,5,5,1,1,0,0,18152,7.6,20057,208,52,2047,2555,20.8,1815.2
4467242137,0,15,2,1,3,4,6,0,0,0,0,14782,6.8,16677,213,49,-1464,-1509,21.3,1478.2,19,1,0,4,3,4,1,1,0,0,16246,7.0,18186,238,56,1464,1509,23.8,1624.6
4521516098,1,13,3,1,5,3,4,2,1,1,0,15889,7.0,18189,217,52,874,-302,21.7,1588.9,39,2,0,3,5,4,0,0,0,0,15015,7.2,18491,215,52,-874,302,21.5,1501.5
4475861894,0,18,10,1,2,5,3,1,1,0,0,15158,6.8,17387,250,43,-627,183,25.0,1515.8,45,8,0,5,2,9,0,0,0,0,15785,6.8,17204,243,24,627,-183,24.3,1578.5
4473365528,0,16,3,0,3,3,4,0,0,0,0,15073,6.8,17578,227,54,-334,-292,22.7,1507.3,12,3,1,3,3,3,0,0,0,0,15407,6.8,17870,251,46,334,292,25.1,1540.7
4520554639,0,19,2,1,7,8,5,1,1,0,0,17125,7.2,18785,240,52,449,1210,24.0,1712.5,16,3,0,8,7,13,0,0,0,0,16676,7.0,17575,177,48,-449,-1210,17.7,1667.6
4519562141,0,17,4,0,6,9,6,0,0,0,0,16377,6.6,16818,209,49,-780,-73,20.9,1637.7,24,2,1,9,6,14,0,0,0,0,17157,6.6,16891,200,32,780,73,20.0,1715.7
4477654399,0,20,4,0,4,6,4,1,0,1,0,15888,7.4,18421,234,65,-205,1064,23.4,1588.8,18,2,1,6,4,7,0,0,0,0,16093,7.0,17357,217,32,205,-1064,21.7,1609.3
4524744736,0,16,4,0,2,3,3,0,0,0,0,14414,6.8,17356,226,60,-1731,-1585,22.6,1441.4,16,0,1,3,2,3,0,0,0,0,16145,7.0,18941,268,56,1731,1585,26.8,1614.5
4437489184,0,34,2,0,10,9,9,1,1,0,0,18329,7.0,18315,219,53,947,-188,21.9,1832.9,47,3,1,9,10,11,0,0,0,0,17382,7.2,18503,194,48,-947,188,19.4,1738.2
4516668528,0,16,3,1,6,7,10,0,0,0,0,16245,6.8,16720,215,34,-713,-1111,21.5,1624.5,18,3,0,7,6,5,1,1,0,0,16958,6.8,17831,207,47,713,1111,20.7,1695.8
4519159286,1,15,1,1,3,4,2,1,1,0,0,16120,6.8,17683,223,56,1171,-1140,22.3,1612.0,13,2,0,4,3,3,0,0,0,0,14949,7.2,18823,207,46,-1171,1140,20.7,1494.9
4519850833,0,10,1,1,5,7,8,0,0,0,0,15548,6.4,16604,191,52,-459,-307,19.1,1554.8,16,2,0,7,5,9,1,1,0,0,16007,6.8,16911,196,40,459,307,19.6,1600.7
4517486439,1,19,3,1,8,2,12,0,0,0,0,17432,7.2,18495,209,44,2673,1388,20.9,1743.2,11,2,0,2,8,4,1,1,0,0,14759,6.6,17107,216,64,-2673,-1388,21.6,1475.9
4524983213,1,18,4,1,9,7,10,1,1,0,0,16922,6.8,17350,207,36,-251,-1675,20.7,1692.2,15,3,0,7,9,3,0,0,0,0,17173,7.2,19025,221,48,251,1675,22.1,1717.3
4518971056,0,29,2,1,5,2,5,0,0,0,0,16142,7.2,18818,245,49,534,634,24.5,1614.2,15,4,0,2,5,2,2,1,1,0,15608,6.8,18184,277,58,-534,-634,27.7,1560.8
4519735486,0,14,3,0,2,8,2,1,1,0,0,14630,6.6,17694,211,60,-4005,-2248,21.1,1463.0,14,5,1,8,2,7,0,0,0,0,18635,7.4,19942,271,47,4005,2248,27.1,1863.5
4474578405,1,15,2,1,2,4,1,2,1,1,0,15131,7.0,18134,239,64,-318,86,23.9,1513.1,17,3,0,4,2,5,0,0,0,0,15449,6.8,18048,216,44,318,-86,21.6,1544.9
4495526731,0,12,2,1,8,5,7,1,0,1,0,17697,7.2,18512,203,59,2682,2118,20.3,1769.7,15,0,0,5,8,5,1,1,0,0,15015,6.6,16394,165,50,-2682,-2118,16.5,1501.5
4523588445,0,15,5,1,4,3,5,1,1,0,0,16116,7.0,17653,244,47,2092,1763,24.4,1611.6,13,2,0,3,4,2,0,0,0,0,14024,6.4,15890,191,48,-2092,-1763,19.1,1402.4
4496025643,1,18,1,0,10,7,9,0,0,0,0,18485,7.4,19949,228,52,2300,2148,22.8,1848.5,16,3,1,7,10,6,0,0,0,0,16185,7.2,17801,187,43,-2300,-2148,18.7,1618.5
4449279281,1,15,2,1,6,3,4,1,1,0,0,16980,7.0,18593,241,44,2642,1346,24.1,1698.0,16,3,0,3,6,5,0,0,0,0,14338,6.6,17247,188,54,-2642,-1346,18.8,1433.8
4524290588,1,14,2,1,5,4,6,0,0,0,0,17066,6.8,17494,236,46,2833,220,23.6,1706.6,12,0,0,4,5,2,1,1,0,0,14233,7.0,17274,172,67,-2833,-220,17.2,1423.3
4481379221,0,14,3,1,8,8,9,0,0,0,0,17202,6.6,17447,214,40,-336,-1059,21.4,1720.2,14,0,0,8,8,9,1,1,0,0,17538,7.0,18506,214,71,336,1059,21.4,1753.8
4497057886,0,15,2,0,1,8,2,1,1,0,0,14702,6.6,16461,214,55,-5136,-3713,21.4,1470.2,14,3,1,8,1,7,0,0,0,1,19838,7.6,20174,289,46,5136,3713,28.9,1983.8
4457248839,1,14,2,0,13,7,11,0,0,0,0,18692,7.4,19886,238,40,1872,3579,23.8,1869.2,13,2,1,7,13,11,0,0,0,0,16820,6.6,16307,215,36,-1872,-3579,21.5,1682.0
4462529490,0,16,4,0,11,13,13,1,1,0,0,18549,6.8,16837,182,56,-1048,-450,18.2,1854.9,15,4,1,13,11,17,1,0,1,1,19597,6.8,17287,201,40,1048,450,20.1,1959.7
4511728953,1,15,2,0,4,5,3,1,1,0,0,15859,7.2,18390,242,59,-88,-932,24.2,1585.9,41,2,1,5,4,10,0,0,0,0,15947,7.2,19322,222,61,88,932,22.2,1594.7
4455484063,1,15,2,0,4,9,5,0,0,0,0,16044,7.0,18226,224,56,-1427,-1008,22.4,1604.4,18,2,1,9,4,6,0,0,0,0,17471,7.2,19234,243,28,1427,1008,24.3,1747.1
4492027887,1,17,2,0,8,11,6,1,0,1,0,15941,6.8,16613,180,37,-2440,-1603,18.0,1594.1,14,5,1,11,8,15,0,0,0,0,18381,6.8,18216,219,40,2440,1603,21.9,1838.1
4500738441,0,23,2,1,5,9,4,0,0,0,0,15675,6.6,16844,229,39,-1614,-2256,22.9,1567.5,14,3,0,9,5,12,1,1,0,0,17289,7.2,19100,215,56,1614,2256,21.5,1728.9
4472130589,1,15,5,0,4,7,2,1,1,0,0,15682,6.8,17438,234,60,-1075,73,23.4,1568.2,19,2,1,7,4,6,0,0,0,0,16757,6.8,17365,213,51,1075,-73,21.3,1675.7
4509440283,1,56,2,1,7,8,7,2,1,1,0,15843,6.8,17154,190,44,-1799,-1304,19.0,1584.3,17,3,0,8,7,15,0,0,0,0,17642,6.8,18458,196,48,1799,1304,19.6,1764.2
4522207567,1,16,3,1,12,3,11,1,1,0,0,18248,7.4,19855,201,48,3296,3231,20.1,1824.8,12,0,0,3,12,3,0,0,0,0,14952,6.4,16624,201,47,-3296,-3231,20.1,1495.2
4492532758,1,13,4,0,4,7,3,0,0,0,0,15333,7.0,18073,201,68,-1942,57,20.1,1533.3,18,3,1,7,4,5,1,1,0,0,17275,6.8,18016,236,48,1942,-57,23.6,1727.5
4521901284,1,17,6,1,8,4,10,1,1,0,0,17496,7.2,18253,246,31,2013,247,24.6,1749.6,16,4,0,4,8,3,0,0,0,0,15483,7.0,18006,229,60,-2013,-247,22.9,1548.3
4524952365,1,14,6,1,12,8,15,2,1,1,0,19809,7.0,18530,221,52,3574,1210,22.1,1980.9,22,2,0,8,12,11,0,0,0,0,16235,6.8,17320,166,45,-3574,-1210,16.6,1623.5
4506175906,1,21,5,1,13,3,9,1,1,0,0,19329,7.0,19021,246,36,6000,5033,24.6,1932.9,36,3,0,3,13,5,1,0,1,0,13329,6.0,13988,142,56,-6000,-5033,14.2,1332.9
4462044332,0,22,3,0,5,9,2,0,0,0,1,15600,6.2,14986,193,36,-3128,-2320,19.3,1560.0,15,6,1,9,5,9,1,0,1,1,18728,6.8,17306,232,46,3128,2320,23.2,1872.8
4490186049,1,15,4,0,4,4,1,2,1,1,0,16292,7.2,18889,274,50,1229,1059,27.4,1629.2,18,2,1,4,4,2,0,0,0,0,15063,7.0,17830,220,50,-1229,-1059,22.0,1506.3
4484406104,0,22,6,1,5,10,6,1,0,1,0,17677,7.0,18225,269,51,1285,1300,26.9,1767.7,18,5,0,10,5,9,1,1,0,0,16392,6.6,16925,173,44,-1285,-1300,17.3,1639.2
4525016329,0,38,2,0,5,10,6,0,0,0,0,15141,6.8,17635,176,48,-3274,-1385,17.6,1514.1,12,15,1,10,5,8,1,1,0,0,18415,7.2,19020,238,36,3274,1385,23.8,1841.5
4500061522,0,15,4,0,5,8,1,0,0,0,0,14897,7.0,17306,212,47,-1770,325,21.2,1489.7,16,2,1,8,5,9,1,1,0,0,16667,6.8,16981,191,46,1770,-325,19.1,1666.7
4519405060,1,46,0,1,8,3,14,1,1,0,0,17520,7.0,18610,211,55,1892,890,21.1,1752.0,11,2,0,3,8,4,0,0,0,0,15628,6.8,17720,250,52,-1892,-890,25.0,1562.8
4489107680,0,17,3,1,8,7,9,0,0,0,0,17164,7.0,18932,222,55,525,902,22.2,1716.4,17,0,0,7,8,7,0,0,0,0,16639,6.8,18030,215,55,-525,-902,21.5,1663.9
4524853879,0,12,5,1,5,6,8,1,1,0,0,15999,6.6,17033,234,44,-415,-498,23.4,1599.9,16,1,0,6,5,8,0,0,0,0,16414,7.0,17531,226,48,415,498,22.6,1641.4
4519652445,1,10,2,0,2,6,1,0,0,0,0,14542,6.8,17517,234,48,-1751,-1585,23.4,1454.2,15,1,1,6,2,4,1,1,0,0,16293,7.0,19102,229,56,1751,1585,22.9,1629.3
4479492497,1,12,2,1,14,6,10,1,0,1,1,20225,6.6,17976,194,50,4453,2458,19.4,2022.5,17,2,0,6,14,6,1,1,0,0,15772,6.6,15518,189,40,-4453,-2458,18.9,1577.2
4477014254,0,17,2,1,11,6,10,1,1,0,0,18203,7.0,18175,199,56,1393,441,19.9,1820.3,29,4,0,6,11,2,0,0,0,0,16810,6.8,17734,224,52,-1393,-441,22.4,1681.0
4474899637,1,18,3,0,6,5,4,2,1,1,0,16787,7.2,18618,253,52,534,154,25.3,1678.7,17,3,1,5,6,10,0,0,0,0,16253,7.2,18464,197,75,-534,-154,19.7,1625.3
4448166002,0,19,3,1,2,11,2,0,0,0,0,14959,6.8,16588,226,54,-3301,-2246,22.6,1495.9,16,2,0,11,2,18,1,1,0,0,18260,7.4,18834,203,53,3301,2246,20.3,1826.0
4518035441,1,17,0,0,4,7,4,2,1,1,0,15132,6.8,16489,190,64,-2022,-2023,19.0,1513.2,14,2,1,7,4,7,0,0,0,0,17154,7.2,18512,242,44,2022,2023,24.2,1715.4
4524924561,0,14,2,0,3,6,4,0,0,0,0,16354,7.0,17848,252,46,176,-172,25.2,1635.4,51,3,1,6,3,7,1,1,0,0,16178,6.8,18020,202,55,-176,172,20.2,1617.8
4519402514,0,13,3,0,2,5,2,1,0,1,0,14652,6.8,17192,205,52,-458,-559,20.5,1465.2,14,0,1,5,2,3,1,1,0,0,15110,6.8,17751,210,52,458,559,21.0,1511.0
4439902649,0,30,13,1,4,2,7,0,0,0,0,15331,6.8,17540,182,61,676,-576,18.2,1533.1,64,4,0,2,4,1,1,1,0,0,14655,7.2,18116,216,54,-676,576,21.6,1465.5
4471437748,1,18,6,0,6,4,5,1,1,0,0,17002,7.2,18755,218,71,2536,3339,21.8,1700.2,14,3,1,4,6,0,1,0,1,0,14466,6.4,15416,210,35,-2536,-3339,21.0,1446.6
4452202569,1,53,4,0,7,11,10,0,0,0,0,16308,6.8,16771,189,44,-1751,-2784,18.9,1630.8,40,1,1,11,7,9,1,0,1,0,18059,7.4,19555,200,58,1751,2784,20.0,1805.9
4519983082,1,17,2,0,7,10,9,0,0,0,0,16282,6.8,16826,198,45,-1516,-1467,19.8,1628.2,16,4,1,10,7,10,2,1,1,0,17798,6.8,18293,201,47,1516,1467,20.1,1779.8
4514792667,0,14,2,1,3,7,3,0,0,0,0,14110,6.4,15832,162,48,-2566,-2246,16.2,1411.0,15,2,0,7,3,3,0,0,0,0,16676,6.8,18078,228,47,2566,2246,22.8,1667.6
4524404606,0,85,3,1,4,8,5,0,0,0,0,15426,7.0,17467,226,47,-2023,-2678,22.6,1542.6,16,2,0,8,4,4,1,1,0,0,17449,7.4,20145,251,60,2023,2678,25.1,1744.9
4517159658,0,14,2,0,5,6,4,1,0,1,0,15983,6.8,17562,222,51,-276,179,22.2,1598.3,16,3,1,6,5,8,0,0,0,0,16259,6.8,17383,189,48,276,-179,18.9,1625.9
4490111763,1,18,4,1,7,4,5,2,1,1,0,16801,7.2,18563,211,60,1574,1834,21.1,1680.1,12,1,0,4,7,3,0,0,0,0,15227,6.8,16729,200,43,-1574,-1834,20.0,1522.7
4511615760,1,22,2,0,6,3,10,0,0,0,0,17141,7.2,19142,232,54,2378,2190,23.2,1714.1,15,2,1,3,6,1,1,1,0,0,14763,6.8,16952,206,56,-2378,-2190,20.6,1476.3
4460035354,0,16,3,1,4,9,4,0,0,0,0,15122,7.0,17694,195,48,-3223,-2518,19.5,1512.2,12,2,0,9,4,10,2,1,1,0,18345,7.4,20212,235,68,3223,2518,23.5,1834.5
4524340253,0,16,3,0,5,5,7,0,0,0,0,16878,7.0,19372,238,63,808,1415,23.8,1687.8,38,5,1,5,5,8,1,1,0,0,16070,7.0,17957,214,56,-808,-1415,21.4,1607.0
4494288234,1,38,0,1,8,2,8,0,0,0,0,18274,7.0,18615,238,45,3803,2825,23.8,1827.4,15,0,0,2,8,6,0,0,0,0,14471,6.4,15790,201,51,-3803,-2825,20.1,1447.1
4503193235,0,17,5,0,2,8,3,0,0,0,0,14176,6.8,17054,194,48,-3360,-1842,19.4,1417.6,19,3,1,8,2,7,1,1,0,0,17536,7.2,18896,228,56,3360,1842,22.8,1753.6
4487544482,1,16,4,0,6,2,9,0,0,0,0,17549,7.2,19231,243,64,2397,1405,24.3,1754.9,21,3,1,2,6,1,1,0,1,0,15152,6.8,17826,248,44,-2397,-1405,24.8,1515.2
4522841712,0,18,2,1,5,8,7,0,0,0,0,16049,6.6,16758,217,51,-883,-1828,21.7,1604.9,14,7,0,8,5,9,0,0,0,0,16932,7.0,18586,187,43,883,1828,18.7,1693.2
4492447049,0,13,2,1,1,4,1,0,0,0,0,14017,6.4,15893,229,32,-2638,-2478,22.9,1401.7,39,3,0,4,1,5,2,1,1,0,16655,6.8,18371,231,56,2638,2478,23.1,1665.5
4515497599,1,17,4,1,14,3,16,0,0,0,0,20139,7.8,21898,218,56,5035,5420,21.8,2013.9,16,1,0,3,14,5,0,0,0,0,15104,6.6,16478,223,40,-5035,-5420,22.3,1510.4
4515307399,0,18,1,1,5,8,5,0,0,0,0,16659,7.0,17777,234,60,-1003,-899,23.4,1665.9,15,1,0,8,5,7,2,1,1,0,17662,7.0,18676,217,59,1003,899,21.7,1766.2
4520027205,0,15,0,1,5,8,4,0,0,0,0,15975,6.8,18165,227,56,-1963,-1151,22.7,1597.5,15,1,0,8,5,10,1,1,0,0,17938,7.2,19316,225,52,1963,1151,22.5,1793.8
4525124678,0,34,3,0,6,7,7,0,0,0,0,16728,7.2,18284,221,66,-1071,-1471,22.1,1672.8,14,4,1,7,6,8,1,1,0,0,17799,7.4,19755,248,55,1071,1471,24.8,1779.9
4506399392,1,18,4,1,6,5,9,0,0,0,0,16693,7.0,18761,227,57,897,1090,22.7,1669.3,16,4,0,5,6,7,0,0,0,0,15796,7.0,17671,237,36,-897,-1090,23.7,1579.6
4520037654,1,18,3,1,5,2,4,2,1,1,0,15925,6.8,17913,228,56,1946,1292,22.8,1592.5,20,0,0,2,5,2,0,0,0,0,13979,6.8,16621,213,46,-1946,-1292,21.3,1397.9
4513253618,0,20,0,0,8,8,5,1,0,1,0,16763,6.8,17433,193,54,-219,-1440,19.3,1676.3,15,2,1,8,8,6,1,1,0,0,16982,7.2,18873,183,58,219,1440,18.3,1698.2
4523092782,1,19,8,1,6,4,7,0,0,0,0,16852,6.8,18660,239,44,1588,1331,23.9,1685.2,16,3,0,4,6,7,0,0,0,0,15264,6.8,17329,213,54,-1588,-1331,21.3,1526.4
4510100587,0,14,1,0,2,6,3,0,0,0,0,14950,7.0,18134,234,42,-1889,-723,23.4,1495.0,14,1,1,6,2,6,1,1,0,0,16839,7.0,18857,229,49,1889,723,22.9,1683.9
4522265559,1,17,2,0,2,4,2,1,1,0,0,14863,6.8,17436,195,72,-720,432,19.5,1486.3,15,1,1,4,2,4,0,0,0,0,15583,6.8,17004,223,36,720,-432,22.3,1558.3
4502459201,0,15,1,1,3,12,2,0,0,0,0,15853,7.0,18223,220,68,-2388,-1978,22.0,1585.3,18,1,0,12,3,8,2,1,1,0,18241,7.6,20201,205,56,2388,1978,20.5,1824.1
4449297701,0,17,3,0,3,13,1,0,0,0,0,13428,6.0,14121,167,46,-5668,-4786,16.7,1342.8,17,5,1,13,3,10,1,1,0,0,19096,7.0,18907,218,44,5668,4786,21.8,1909.6
4524992548,1,18,1,0,7,8,8,1,1,0,0,17570,7.0,18283,238,58,527,1493,23.8,1757.0,16,2,1,8,7,11,0,0,0,0,17043,6.8,16790,176,48,-527,-1493,17.6,1704.3
4524182340,1,19,4,1,6,4,3,1,0,1,0,16561,7.0,17961,232,53,1496,-730,23.2,1656.1,55,6,0,4,6,4,1,1,0,0,15065,7.0,18691,191,55,-1496,730,19.1,1506.5
4522266897,0,18,3,0,8,14,4,0,0,0,0,15070,6.4,15375,142,40,-4245,-3073,14.2,1507.0,20,0,1,14,8,12,2,1,1,0,19315,7.0,18448,193,48,4245,3073,19.3,1931.5
4468741090,0,17,8,1,10,5,17,1,1,0,0,19190,7.2,18615,202,34,3386,2410,20.2,1919.0,18,3,0,5,10,8,1,0,1,0,15804,6.4,16205,224,48,-3386,-2410,22.4,1580.4
4519229802,0,21,5,0,3,8,1,0,0,0,0,14269,6.6,16844,200,48,-3145,-2166,20.0,1426.9,19,5,1,8,3,10,1,1,0,0,17414,7.2,19010,235,53,3145,2166,23.5,1741.4
4464483348,0,17,3,0,1,5,0,1,1,0,0,14916,6.8,17511,239,59,-1325,-15,23.9,1491.6,18,4,1,5,1,8,0,0,0,0,16241,6.8,17526,251,33,1325,15,25.1,1624.1
4501451685,1,14,4,0,5,8,7,2,1,1,0,16256,7.0,17637,231,56,-1623,-1144,23.1,1625.6,14,0,1,8,5,9,0,0,0,0,17879,7.0,18781,243,48,1623,1144,24.3,1787.9
4523922035,1,19,2,0,3,3,3,1,1,0,0,15231,7.0,17617,221,52,1076,759,22.1,1523.1,20,6,1,3,3,0,0,0,0,0,14155,6.8,16858,223,37,-1076,-759,22.3,1415.5
4481186047,1,19,2,0,7,10,9,1,1,0,0,16070,6.6,16577,173,36,-1156,-667,17.3,1607.0,16,4,1,10,7,6,0,0,0,0,17226,6.6,17244,211,42,1156,667,21.1,1722.6
4486987445,0,16,2,0,3,3,2,1,0,1,0,15416,6.8,17935,228,61,450,-9,22.8,1541.6,12,2,1,3,3,5,0,0,0,0,14966,6.8,17944,220,53,-450,9,22.0,1496.6
4509259241,1,10,1,1,7,5,4,1,0,1,2,19036,7.0,18857,246,47,4363,4467,24.6,1903.6,11,1,0,5,7,4,0,0,0,0,14673,5.8,14390,164,28,-4363,-4467,16.4,1467.3
